@relation trainingSet

@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric

@data
0.14061,-1,59.774162,2.936277,37.25874,19.949262,0,0,0,0,0,0,0,0
0.135551,-1,79.196052,4.130232,37.805691,22.823861,0,0,0,0,0,0,0,0
0.139681,-1,144.271574,8.411799,59.574789,46.284929,0,0,0,0,0,0,0,0
0.12968,-1,110.437668,10.986482,60.357848,38.844077,0,0,0,0,0,0,0,0
0.14036,-1,108.602972,9.498052,64.690361,39.43593,0,0,0,0,0,0,0,0
0.136813,-1,109.134161,12.978745,58.433889,39.967772,0,0,0,0,1703.086994,79.523183,709.887165,686.087085
0.140978,-1,109.503137,9.48702,55.114535,38.322118,0,0,0,0,0,0,0,0
0.134125,-1,112.916464,13.375959,61.558279,38.595698,0,0,0,0,0,0,0,0
0.134523,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135297,-1,104.314014,15.356423,60.996053,35.679472,0,0,0,0,0,0,0,0
0.136243,-1,112.134488,12.059706,65.874397,39.494486,0,0,0,0,0,0,0,0
0.131834,-1,110.487319,11.4315,61.214702,38.499599,0,0,0,0,0,0,0,0
0.138953,-1,110.350067,11.986847,61.230271,38.385874,0,0,0,0,2206.335472,68.319586,589.616098,786.48305
0.128101,-1,116.417083,12.616031,67.689813,38.628286,0,0,0,0,1355.233761,107.818464,428.678467,470.545221
0.132635,-1,-1,-1,-1,-1,0,0,0,0,2871.640587,126.847677,844.052627,1058.142572
0.130218,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135103,-1,113.80122,9.533706,63.383772,38.920936,0,0,0,0,1252.334201,89.949503,506.940544,463.88439
0.137223,-1,-1,-1,-1,-1,0,0,0,0,1877.153537,71.495877,689.221022,775.889787
0.139297,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.144196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137175,-1,113.624053,12.795767,62.398883,38.821005,0,0,0,0,0,0,0,0
0.131493,-1,110.51429,14.132816,61.345327,37.993514,0,0,0,0,0,0,0,0
0.141449,-1,113.512784,19.213179,69.022389,36.462536,0,0,0,0,0,0,0,0
0.13345,-1,107.801547,16.71338,59.142265,37.745434,0,0,0,0,882.193782,83.764401,287.25504,272.100666
0.137003,-1,111.979301,19.153687,68.416879,36.188613,0,0,0,0,0,0,0,0
0.138793,-1,-1,-1,-1,-1,0,0,0,0,2139.453548,87.175545,718.475406,814.186414
0.125644,-1,78.068744,2.41855,43.879269,30.89523,0,0,0,0,557.076512,69.538037,201.577769,179.544966
0.133106,-1,28.801435,0.609402,15.942865,9.89515,0,0,0,0,488.063033,57.77353,170.442363,161.516496
0.129102,-1,105.393855,13.467041,54.596578,36.040853,0,0,0,0,0,0,0,0
0.14263,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.118751,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.116324,-1,-1,-1,-1,-1,0,0,0,0,2167.716289,102.580907,536.468053,815.787852
0.141946,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.108808,-1,69.311929,68.125868,68.875746,0.392592,0,0,0,0,493.029854,108.601949,268.731643,141.543659
0.140659,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141624,-1,108.968861,12.621183,60.81029,37.936128,0,0,0,0,0,0,0,0
0.138838,-1,109.555528,12.366979,61.17278,38.171238,0,0,0,0,1724.265569,121.436729,660.259738,670.472837
0.132635,-1,200.160996,4.193284,75.136418,72.338106,0,0,0,0,2871.640587,126.847677,844.052627,1058.142572
0.13415,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140092,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14036,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.122082,-1,-1,-1,-1,-1,0,0,0,0,630.165236,112.042347,282.603012,198.841408
0.108501,-1,122.323868,18.74496,87.760218,36.241273,0,0,0,0,0,0,0,0
0.124479,-1,109.897841,12.389847,60.050857,38.342147,0,0,0,0,0,0,0,0
0.129189,-1,104.081296,12.516871,52.818701,35.584793,0,0,0,0,0,0,0,0
0.137259,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133572,-1,114.041534,12.021041,56.395498,38.927021,0,0,0,0,0,0,0,0
0.143537,-1,111.232601,12.546366,65.853106,39.213405,0,0,0,0,0,0,0,0
0.140566,-1,237.159725,3.737987,82.00889,83.145603,0,0,0,0,0,0,0,0
0.12933,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139423,-1,417.001619,2.193656,128.94847,141.554935,0,0,0,0,0,0,0,0
0.142237,-1,116.477131,19.446199,74.36787,34.248354,0,0,0,0,0,0,0,0
0.138,-1,105.067118,13.479073,57.497414,37.939437,0,0,0,0,407.776241,78.791761,212.389155,124.086883
0.140931,-1,96.241433,0.557306,42.7397,32.306254,0,0,0,0,535.920127,40.512605,199.699128,197.556605
0.142435,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140206,-1,116.946955,13.400922,62.534451,39.35277,0,0,0,0,0,0,0,0
0.135306,-1,33.528789,2.279959,10.654682,10.749326,0,0,0,0,705.842132,74.08247,262.146482,229.226976
0.109043,-1,132.03597,27.845945,106.126359,35.753986,0,0,0,0,186.368805,80.859241,143.149288,38.701885
0.128861,-1,60.104278,2.390724,26.699553,20.032455,0,0,0,0,0,0,0,0
0.132403,-1,109.395486,10.662473,66.774354,37.547491,0,0,0,0,0,0,0,0
0.138836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.108295,-1,113.821803,12.95856,63.418071,39.275257,0,0,0,0,1018.901042,70.704585,308.125472,322.644561
0.131493,-1,63.739065,5.48835,28.838546,20.524621,0,0,0,0,0,0,0,0
0.142745,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.12553,-1,104.417406,14.205045,65.263463,35.463204,0,0,0,0,0,0,0,0
0.129826,-1,46.4163,0.505368,13.740668,14.392773,0,0,0,0,415.219196,67.241869,232.993098,140.042566
0.141312,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.144196,-1,113.060928,14.560748,61.738828,38.357002,0,0,0,0,0,0,0,0
0.142021,-1,69.233326,5.601527,29.225711,19.732605,0,0,0,0,0,0,0,0
0.135487,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139447,-1,197.211984,13.775541,106.428521,60.651973,0,0,0,0,0,0,0,0
0.137744,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129725,-1,112.859416,11.569065,63.275314,38.770924,0,0,0,0,0,0,0,0
0.143853,-1,129.630927,19.467813,78.946654,38.48967,0,0,0,0,0,0,0,0
0.13311,-1,329.370149,2.546241,139.521994,122.282329,0,0,0,0,1340.68834,49.083299,377.761762,489.822688
0.139059,-1,132.115208,19.464434,79.355376,38.875839,0,0,0,0,0,0,0,0
0.13917,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137198,-1,-1,-1,-1,-1,0,0,0,0,1580.806514,95.099631,429.189411,521.562441
0.1392,-1,115.412215,26.902591,63.814717,27.837841,0,0,0,0,151.226891,73.229758,114.843582,27.830185
0.144196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133989,-1,111.377421,13.634195,55.682128,36.976177,0,0,0,0,0,0,0,0
0.138086,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130944,-1,113.539839,14.676851,68.503058,37.573024,0,0,0,0,0,0,0,0
0.128741,-1,111.301448,12.381508,58.165844,40.70977,0,0,0,0,452.631766,66.653897,176.865616,140.008659
0.14036,-1,63.815785,5.482451,25.67846,19.132491,0,0,0,0,0,0,0,0
0.140905,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140196,-1,112.408505,12.841503,61.340607,38.620814,0,0,0,0,1271.392429,68.172568,391.888085,434.454382
0.131769,-1,110.686023,11.186708,60.136065,38.544047,0,0,0,0,0,0,0,0
0.138663,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.110607,-1,103.612678,10.447078,70.371873,30.999106,0,0,0,0,0,0,0,0
0.143982,-1,109.612871,11.84252,61.237964,38.291078,0,0,0,0,0,0,0,0
0.11203,-1,69.385305,56.231121,64.016577,4.6196,0,0,0,0,0,0,0,0
0.141826,-1,196.691689,2.854655,101.672347,68.780251,0,0,0,0,0,0,0,0
0.141581,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140661,-1,111.51075,13.334201,55.759295,37.406311,0,0,0,0,0,0,0,0
0.135687,-1,112.315894,11.591735,61.601816,38.806829,0,0,0,0,0,0,0,0
0.139387,-1,111.535872,12.01871,61.679874,38.790409,0,0,0,0,0,0,0,0
0.140266,-1,111.407156,11.193825,55.926485,38.611095,0,0,0,0,0,0,0,0
0.140325,-1,117.271088,19.490118,70.715237,33.840753,0,0,0,0,0,0,0,0
0.137091,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137215,-1,109.039742,12.450933,60.030654,37.687621,0,0,0,0,1402.947813,83.917772,524.831335,563.469178
0.131036,-1,114.057333,12.090366,62.080743,39.048328,0,0,0,0,1370.618978,74.238668,341.881198,461.478702
0.112218,-1,117.852071,8.593196,63.432548,41.533744,0,0,0,0,1223.561515,99.320544,329.717376,401.103708
0.138228,-1,55.882809,1.295796,30.094658,18.315592,0,0,0,0,0,0,0,0
0.1416,-1,116.534268,14.674227,68.820177,37.958887,0,0,0,0,755.691139,60.712245,260.433641,269.509322
0.134797,-1,-1,-1,-1,-1,0,0,0,0,255.33116,109.999817,196.053746,53.446839
0.140801,-1,163.055857,20.00371,88.005758,43.486026,0,0,0,0,0,0,0,0
0.125508,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141406,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130155,-1,112.857076,11.980804,63.302922,38.730855,0,0,0,0,2107.278676,94.540461,739.785198,724.780284
0.136976,-1,108.965945,13.031454,54.64225,37.440819,0,0,0,0,0,0,0,0
0.141251,-1,112.363758,14.315899,61.701042,38.39892,0,0,0,0,0,0,0,0
0.137878,-1,111.156274,12.770845,61.129658,38.571177,0,0,0,0,0,0,0,0
0.138421,-1,114.344886,19.191565,69.734322,37.053405,0,0,0,0,1244.172004,67.542681,348.379101,449.134807
0.131834,-1,68.701161,5.684038,40.016589,22.192332,0,0,0,0,0,0,0,0
0.144115,-1,111.577306,12.446111,61.251981,38.433974,0,0,0,0,0,0,0,0
0.13716,-1,112.467006,12.763791,55.497423,38.32275,0,0,0,0,0,0,0,0
0.140264,-1,115.122253,19.347972,71.287997,33.704385,0,0,0,0,0,0,0,0
0.136174,-1,123.211537,10.407179,62.030379,40.665715,0,0,0,0,241.232335,81.942103,140.22769,56.401535
0.134344,-1,109.890469,22.6541,64.884047,29.484242,0,0,0,0,327.437419,115.256556,188.783365,75.643712
0.131055,-1,109.05669,18.906267,65.673027,36.990189,0,0,0,0,0,0,0,0
0.142139,-1,114.854177,12.263414,56.561652,39.152981,0,0,0,0,0,0,0,0
0.142553,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13272,-1,107.44658,22.579624,64.389667,28.971304,0,0,0,0,350.452799,106.563639,195.881087,85.3551
0.131267,-1,-1,-1,-1,-1,0,0,0,0,467.801111,56.073803,194.240712,142.716212
0.139583,-1,90.769225,17.678395,49.711259,27.624133,0,0,0,0,201.131066,139.344751,169.256501,24.398426
0.128913,-1,90.467104,3.42808,43.520238,33.606041,0,0,0,0,0,0,0,0
0.142702,-1,113.684516,19.252297,63.519023,36.984422,0,0,0,0,0,0,0,0
0.13343,-1,110.572882,10.949475,63.276294,42.106444,0,0,0,0,431.657225,107.202877,205.356121,131.41898
0.132795,-1,112.788531,19.206808,64.362418,35.935831,0,0,0,0,0,0,0,0
0.139384,-1,111.434567,11.07429,67.050672,37.755269,0,0,0,0,0,0,0,0
0.137948,-1,-1,-1,-1,-1,0,0,0,0,279.646612,106.106321,184.09786,68.915968
0.133106,-1,-1,-1,-1,-1,0,0,0,0,488.063033,57.77353,170.442363,161.516496
0.132023,-1,114.984677,19.352081,68.426586,34.219608,0,0,0,0,0,0,0,0
0.131153,-1,-1,-1,-1,-1,0,0,0,0,305.830469,121.666784,191.771355,66.483248
0.139838,-1,98.606365,15.975118,45.978796,31.049755,0,0,0,0,214.93918,59.312328,112.654969,52.518585
0.135469,-1,128.188652,20.182454,72.62927,38.147403,0,0,0,0,389.572221,136.548536,222.9527,96.008916
0.143659,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140978,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13807,-1,105.980932,17.258901,60.668151,36.565228,0,0,0,0,1439.999949,87.589219,575.742373,588.193723
0.131456,-1,105.042224,17.451234,63.603516,36.767879,0,0,0,0,0,0,0,0
0.136648,-1,104.178586,10.290832,53.579786,36.090669,0,0,0,0,0,0,0,0
0.135019,-1,112.342897,19.190684,68.306669,36.233085,0,0,0,0,0,0,0,0
0.142291,-1,109.097352,12.438918,60.865352,38.024531,0,0,0,0,0,0,0,0
0.142916,-1,607.121117,26.924411,328.838408,193.770699,0,0,0,0,0,0,0,0
0.122284,-1,-1,-1,-1,-1,0,0,0,0,159.350136,78.424229,115.505234,32.540539
0.144021,-1,114.332319,13.466886,67.905771,37.86544,0,0,0,0,0,0,0,0
0.118063,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142578,-1,467.522543,1.008728,115.85981,149.626204,0,0,0,0,0,0,0,0
0.144564,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134855,-1,-1,-1,-1,-1,0,0,0,0,322.614425,120.039379,190.811384,79.899727
0.142867,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128861,-1,60.104278,2.390724,26.506041,20.181672,0,0,0,0,0,0,0,0
0.140372,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127696,-1,112.924639,19.282212,71.723942,35.710405,0,0,0,0,3149.562353,130.51428,812.806171,1171.763955
0.135687,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140206,-1,105.41487,13.400922,54.761236,35.867701,0,0,0,0,0,0,0,0
0.133852,-1,111.888245,12.090185,61.741708,38.796861,0,0,0,0,804.278066,72.495863,247.192587,253.300607
0.136976,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137,-1,-1,-1,-1,-1,0,0,0,0,1640.658076,126.641041,442.446066,539.252603
0.136561,-1,111.616707,12.628492,60.151882,38.809206,0,0,0,0,0,0,0,0
0.137471,-1,-1,-1,-1,-1,0,0,0,0,2908.884082,71.328627,616.242729,1029.198816
0.125568,-1,111.281837,12.403068,58.151996,40.671995,0,0,0,0,475.392244,63.241955,185.44886,148.288993
0.142875,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139743,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140459,-1,99.259601,12.981907,46.206697,31.884891,0,0,0,0,325.316158,54.336466,138.788401,88.848114
0.136356,-1,110.431708,5.131563,64.31042,40.483384,0,0,0,0,0,0,0,0
0.143516,-1,67.604019,2.656755,27.907383,19.767561,0,0,0,0,0,0,0,0
0.14247,-1,-1,-1,-1,-1,0,0,0,0,1657.527864,105.235679,526.229639,558.177616
0.128534,-1,112.317289,12.229638,60.039497,38.620036,0,0,0,0,1833.748111,112.753211,627.284512,631.154386
0.138228,-1,55.882809,1.295796,29.582596,19.526552,0,0,0,0,0,0,0,0
0.138233,-1,115.967528,12.895117,62.374353,39.246551,0,0,0,0,0,0,0,0
0.12928,-1,112.466089,31.669912,71.648672,32.674627,0,0,0,0,0,0,0,0
0.140181,-1,114.997575,12.306973,66.674991,41.095635,0,0,0,0,0,0,0,0
0.134734,-1,106.402098,11.401264,64.253054,39.05564,0,0,0,0,320.721468,114.700862,187.526083,74.484186
0.134399,-1,96.993055,2.569303,56.893187,29.749798,0,0,0,0,195.949327,64.931114,123.140382,51.702801
0.137983,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.143291,-1,112.279578,16.491595,61.908399,37.959201,0,0,0,0,0,0,0,0
0.131493,-1,110.51429,14.132816,61.345327,37.993514,0,0,0,0,0,0,0,0
0.135142,-1,112.242723,12.139584,61.424275,38.768154,0,0,0,0,0,0,0,0
0.136662,-1,115.769879,12.468919,57.127267,39.275001,0,0,0,0,0,0,0,0
0.131298,-1,117.607536,13.163892,66.096102,40.928693,0,0,0,0,315.705839,145.337534,195.697499,61.639545
0.141952,-1,114.357635,13.321956,56.998356,38.456159,0,0,0,0,0,0,0,0
0.137186,-1,-1,-1,-1,-1,0,0,0,0,1059.801944,70.723045,441.846601,364.638912
0.138669,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.116466,-1,485.608286,3.100011,124.082905,162.047241,0,0,0,0,0,0,0,0
0.132403,-1,109.395486,10.662473,60.819523,38.494252,0,0,0,0,0,0,0,0
0.128207,-1,-1,-1,-1,-1,0,0,0,0,1621.536438,131.928676,491.952172,529.160878
0.144196,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137122,-1,112.577804,19.208765,68.787192,36.396224,0,0,0,0,0,0,0,0
0.137511,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142098,-1,111.130033,11.709622,61.446763,38.680379,0,0,0,0,0,0,0,0
0.131901,-1,118.352959,13.947831,63.231096,39.83677,0,0,0,0,0,0,0,0
0.131219,-1,-1,-1,-1,-1,0,0,0,0,957.248598,113.23293,364.017733,315.404314
0.131055,-1,106.819016,13.775253,60.676597,36.122377,0,0,0,0,0,0,0,0
0.138836,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129528,-1,81.704512,15.082843,36.885801,23.154435,0,0,0,0,347.588524,130.980766,196.687592,78.519103
0.132511,-1,108.612024,18.89699,65.551216,36.933649,0,0,0,0,0,0,0,0
0.138747,-1,92.633228,17.528577,49.367426,30.314524,0,0,0,0,217.514683,122.017278,177.834704,40.731392
0.143323,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137003,-1,112.013493,19.188198,69.361787,35.893482,0,0,0,0,0,0,0,0
0.140565,-1,114.923884,13.459535,62.178501,39.129713,0,0,0,0,1924.023668,66.790317,554.449843,673.466992
0.140667,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129897,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142303,-1,114.518373,13.009062,59.765699,41.161283,0,0,0,0,0,0,0,0
0.121878,-1,-1,-1,-1,-1,0,0,0,0,483.649087,84.457194,199.913528,144.630759
0.139958,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131219,-1,-1,-1,-1,-1,0,0,0,0,957.248598,113.23293,364.017733,315.404314
0.126426,-1,109.070522,9.635025,60.230695,38.431841,0,0,0,0,0,0,0,0
0.132204,-1,118.075709,13.949306,63.217212,39.34426,0,0,0,0,0,0,0,0
0.142001,-1,113.905891,13.573587,62.836437,38.48702,0,0,0,0,0,0,0,0
0.141502,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140821,-1,112.900058,12.57822,61.743448,38.648892,0,0,0,0,0,0,0,0
0.135687,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132914,-1,110.716209,12.891325,64.708812,39.37958,0,0,0,0,1938.337198,110.607497,827.60373,771.518699
0.13283,-1,-1,-1,-1,-1,0,0,0,0,1555.956225,47.150115,581.475064,659.023581
0.132377,-1,102.369361,8.698583,40.797097,37.392075,0,0,0,0,0,0,0,0
0.136766,-1,115.326077,19.246195,64.480604,36.636789,0,0,0,0,0,0,0,0
0.129377,-1,111.766363,19.124831,68.043011,36.32259,0,0,0,0,0,0,0,0
0.136561,-1,111.616707,12.628492,60.151882,38.809206,0,0,0,0,0,0,0,0
0.137939,-1,110.740145,11.426223,61.233995,38.570063,0,0,0,0,0,0,0,0
0.133481,-1,132.043932,19.462808,79.261883,38.907359,0,0,0,0,0,0,0,0
0.130077,-1,114.732894,12.977482,68.426712,38.098733,0,0,0,0,169.757232,73.567555,110.677913,33.723093
0.14113,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127225,-1,122.498918,12.870092,64.519435,39.972086,0,0,0,0,1120.552746,71.995014,374.404035,352.666976
0.131336,-1,117.579914,13.22449,65.99382,40.965881,0,0,0,0,336.262229,116.969135,202.850952,79.006134
0.139299,-1,112.926537,13.827028,55.237911,37.416533,0,0,0,0,1554.440209,63.655488,556.257123,666.874743
0.127106,-1,-1,-1,-1,-1,0,0,0,0,1719.358254,88.233831,492.527459,566.948058
0.139905,-1,109.299382,18.978668,61.096831,36.969339,0,0,0,0,1151.305195,70.705492,422.386581,441.711875
0.134061,-1,111.535091,19.206972,73.971989,35.051765,0,0,0,0,463.621568,74.934348,206.131161,152.358291
0.140057,-1,114.672827,13.17835,56.730496,38.974963,0,0,0,0,0,0,0,0
0.139352,-1,99.873214,11.993769,52.385129,32.611138,0,0,0,0,1460.584793,95.256048,353.955685,496.406277
0.131984,-1,113.133783,19.206583,64.540785,35.843427,0,0,0,0,850.237187,69.000635,248.787936,272.951141
0.140796,-1,117.049518,14.55549,60.18399,41.426668,0,0,0,0,0,0,0,0
0.135722,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134521,-1,264.268054,24.249341,174.637195,77.655422,0,0,0,0,958.330153,67.449791,298.7572,299.570895
0.138836,-1,78.860781,1.840473,32.758371,23.875862,0,0,0,0,0,0,0,0
0.123006,-1,112.330988,12.04816,60.164551,40.712342,0,0,0,0,469.44141,81.045984,194.229992,140.610874
0.126186,-1,116.615164,12.472429,60.089768,41.581843,0,0,0,0,2068.358245,119.714284,592.875019,739.731433
0.140443,-1,114.978184,12.769584,68.09851,37.971748,0,0,0,0,0,0,0,0
0.142894,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.118063,-1,58.082936,4.642519,23.020717,17.437659,0,0,0,0,0,0,0,0
0.127888,-1,112.70654,19.186206,64.145436,36.392524,0,0,0,0,0,0,0,0
0.140057,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138126,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14095,-1,112.48466,19.19155,60.256657,34.994027,0,0,0,0,0,0,0,0
0.138233,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138322,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140873,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.128804,-1,-1,-1,-1,-1,0,0,0,0,1012.982098,65.531621,336.118096,347.556158
0.135127,-1,48.957705,0.429388,18.129274,18.5814,0,0,0,0,2990.545871,97.83274,792.615615,1104.711193
0.116466,-1,113.174583,19.20198,64.805363,35.768602,0,0,0,0,0,0,0,0
0.140181,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140296,-1,118.212687,12.778943,63.140393,40.017732,0,0,0,0,1324.523967,73.953228,504.751596,554.398097
0.130778,-1,-1,-1,-1,-1,0,0,0,0,258.110179,98.8051,143.764233,59.219527
0.139026,-1,110.507355,10.409767,60.93049,38.60459,0,0,0,0,0,0,0,0
0.137649,-1,105.9891,11.639203,60.50049,37.728266,0,0,0,0,0,0,0,0
0.134413,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.143278,-1,113.326819,15.841917,61.982551,38.31249,0,0,0,0,0,0,0,0
0.137743,-1,107.657976,10.709207,59.809446,37.201444,0,0,0,0,1538.344357,88.625694,388.182881,518.011435
0.133487,-1,115.58771,19.356333,69.593704,33.685358,0,0,0,0,0,0,0,0
0.13811,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138953,-1,110.350067,11.986847,55.006485,37.068688,0,0,0,0,2206.335472,68.319586,589.616098,786.48305
0.130691,-1,110.846595,11.701996,65.988751,39.452768,0,0,0,0,375.619951,85.204603,165.248661,106.934548
0.140155,-1,116.55994,19.205264,63.755073,37.702358,0,0,0,0,0,0,0,0
0.134325,-1,154.808301,2.543602,70.479494,50.230317,0,0,0,0,286.308942,47.062426,140.139697,93.48015
0.133599,-1,117.765221,13.148511,66.075226,41.041582,0,0,0,0,347.341822,112.04118,199.043993,81.852684
0.138836,-1,54.699273,1.840473,26.172312,17.449474,0,0,0,0,0,0,0,0
0.138717,-1,-1,-1,-1,-1,0,0,0,0,1518.271666,57.292986,566.109726,632.449311
0.139438,-1,112.7462,11.210873,61.52266,39.048234,0,0,0,0,0,0,0,0
0.141596,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132276,-1,113.383553,19.258818,68.889437,36.609541,0,0,0,0,1451.706608,84.816252,418.106233,522.001973
0.136801,-1,114.966421,14.195868,63.042388,38.856747,0,0,0,0,0,0,0,0
0.129672,-1,80.330173,15.029457,36.95899,22.768681,0,0,0,0,346.343864,128.473124,205.223895,76.121793
0.139663,-1,116.741551,19.20375,63.558607,37.927129,0,0,0,0,0,0,0,0
0.132276,-1,-1,-1,-1,-1,0,0,0,0,1451.706608,84.816252,376.045182,485.713266
0.135579,-1,110.91143,19.077034,67.528217,36.426467,0,0,0,0,673.792992,87.647791,235.623039,220.721758
0.135633,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142249,-1,110.227847,11.561415,61.741955,39.002475,0,0,0,0,1307.612917,107.60176,458.364266,466.131046
0.134682,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139039,-1,-1,-1,-1,-1,0,0,0,0,2015.077609,50.9821,701.582699,832.916115
0.134248,-1,-1,-1,-1,-1,0,0,0,0,1519.950241,104.331043,398.083824,504.320091
0.135303,-1,112.185768,13.097746,61.619496,38.64458,0,0,0,0,0,0,0,0
0.128733,-1,115.439182,13.866466,62.765884,39.210781,0,0,0,0,233.315643,100.978416,156.935304,52.727947
0.141946,-1,36.560163,4.029439,20.33316,11.380624,0,0,0,0,0,0,0,0
0.14063,-1,104.886544,12.198428,54.567859,35.906537,0,0,0,0,0,0,0,0
0.139628,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139438,-1,112.7462,11.210873,56.078557,38.800542,0,0,0,0,0,0,0,0
0.140914,-1,-1,-1,-1,-1,0,0,0,0,1348.98538,104.917856,514.385741,494.969147
0.116134,-1,109.463136,11.796875,60.515895,38.097778,0,0,0,0,0,0,0,0
0.13917,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137714,-1,113.529044,19.16677,63.11696,37.861108,0,0,0,0,0,0,0,0
0.136687,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137939,-1,110.740145,11.426223,61.233995,38.570063,0,0,0,0,0,0,0,0
0.138375,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136852,-1,114.53315,12.110875,61.541179,39.263361,0,0,0,0,0,0,0,0
0.132076,-1,114.311271,19.26162,63.021097,37.929799,0,0,0,0,0,0,0,0
0.142237,-1,112.759473,13.125196,66.159561,39.379042,0,0,0,0,0,0,0,0
0.137079,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140566,-1,113.483151,12.639967,61.974891,38.792352,0,0,0,0,0,0,0,0
0.127576,-1,111.45919,12.239988,60.840431,38.525091,0,0,0,0,0,0,0,0
0.141576,-1,107.673943,12.689975,60.682675,38.018035,0,0,0,0,991.985655,60.6043,395.39584,375.835876
